http_request_url,nos_redirects,status_code_tool,final_processed_url,error_message_tool,website,afid,name,status_code_requests,notes,updated_name,google_url
http://www.crossfitdiversity.com,,,,Connection timed out.,www.crossfitdiversity.com,17590,CrossFit Diversity,,,CrossFit+Diversity,https://www.google.com/search?q=CrossFit+Diversity
http://www.rupellacrossfit.com,,,,DNS lookup error www.rupellacrossfit.com www.rupellacrossfit.com:80,www.rupellacrossfit.com,17591,Rupella CrossFit,,,Rupella+CrossFit,https://www.google.com/search?q=Rupella+CrossFit
http://www.twistedcanyoncrossfit.com,,,,Connection timed out.,www.twistedcanyoncrossfit.com,17593,Twisted Canyon CrossFit,,,Twisted+Canyon+CrossFit,https://www.google.com/search?q=Twisted+Canyon+CrossFit
http://www.crossfitglobecobrevalley.com,,,,Connection timed out.,www.crossfitglobecobrevalley.com,17599,CrossFit Globe Cobre Valley,,,CrossFit+Globe+Cobre+Valley,https://www.google.com/search?q=CrossFit+Globe+Cobre+Valley
http://www.leavenodoubtcrossfit.com,,,,Connection timed out.,www.leavenodoubtcrossfit.com,17604,Leave No Doubt CrossFit,,,Leave+No+Doubt+CrossFit,https://www.google.com/search?q=Leave+No+Doubt+CrossFit
http://www.crossfitthunderbolt.com,,200,http://crossfitthunderbolt.com/,,www.crossfitthunderbolt.com,17605,CrossFit Thunderbolt,,,CrossFit+Thunderbolt,https://www.google.com/search?q=CrossFit+Thunderbolt
http://www.crossfitlimelight.com,0,200,http://www.crossfitlimelight.com,,www.crossfitlimelight.com,17606,CrossFit Limelight,,,CrossFit+Limelight,https://www.google.com/search?q=CrossFit+Limelight
http://www.crossfitreyad.com,,200,http://crossfitreyad.com/,,www.crossfitreyad.com,17610,CrossFit Reyad,,,CrossFit+Reyad,https://www.google.com/search?q=CrossFit+Reyad
http://www.crossfitokoboji.com,,200,https://www.crossfitokoboji.com/,,www.crossfitokoboji.com,17620,CrossFit Okoboji,,,CrossFit+Okoboji,https://www.google.com/search?q=CrossFit+Okoboji
http://www.crossfitzillertal.com,,200,https://www.crossfitzillertal.com/,,www.crossfitzillertal.com,17624,CrossFit Zillertal,,,CrossFit+Zillertal,https://www.google.com/search?q=CrossFit+Zillertal
http://www.crossfittotality.com,,200,https://crossfittotality.com/,,www.crossfittotality.com,17625,CrossFit Totality,,,CrossFit+Totality,https://www.google.com/search?q=CrossFit+Totality
http://www.crossfitunastamus.com,,200,http://crossfitunastamus.com/,,www.crossfitunastamus.com,17628,CrossFit Una Stamus,,,CrossFit+Una+Stamus,https://www.google.com/search?q=CrossFit+Una+Stamus
http://www.crossfittiltii.com,,403,https://www.crossfittiltii.com/,,www.crossfittiltii.com,17630,CrossFit TILT II,,,CrossFit+TILT+II,https://www.google.com/search?q=CrossFit+TILT+II
http://www.crossfitboran.com,,,,Connection to the server hosting the URL fails.,www.crossfitboran.com,17632,CrossFit Boran,,,CrossFit+Boran,https://www.google.com/search?q=CrossFit+Boran
http://www.crossfitucs.com,,200,https://www.crossfitucs.com/,,www.crossfitucs.com,17637,CrossFit UCS,,,CrossFit+UCS,https://www.google.com/search?q=CrossFit+UCS
http://www.crossfitweizmann.com,,200,https://www.crossfitweizmann.com/,,www.crossfitweizmann.com,17639,CrossFit Weizmann,,,CrossFit+Weizmann,https://www.google.com/search?q=CrossFit+Weizmann
http://www.crossfitdiamantik.com,,200,https://www.crossfitdiamantik.com/,,www.crossfitdiamantik.com,17640,CrossFit Diamantik,,,CrossFit+Diamantik,https://www.google.com/search?q=CrossFit+Diamantik
http://www.crossfittoret.com,,200,https://crossfittoret.com/,,www.crossfittoret.com,17643,CrossFit Toret,,,CrossFit+Toret,https://www.google.com/search?q=CrossFit+Toret
http://www.happyhourcrossfit.com,,200,https://happyhourcrossfit.com/,,www.happyhourcrossfit.com,17645,Happy Hour CrossFit,,,Happy+Hour+CrossFit,https://www.google.com/search?q=Happy+Hour+CrossFit
http://www.tworoadscrossfit.com,0,200,http://www.tworoadscrossfit.com,,www.tworoadscrossfit.com,17649,Two Roads CrossFit,,,Two+Roads+CrossFit,https://www.google.com/search?q=Two+Roads+CrossFit
http://www.crossfitfortlauderdale.com,,200,https://crossfitfortlauderdale.com/,,www.crossfitfortlauderdale.com,17650,CrossFit Fort Lauderdale,,,CrossFit+Fort+Lauderdale,https://www.google.com/search?q=CrossFit+Fort+Lauderdale
http://www.k3crossfit.com,,200,https://www.k3crossfit.com/,,www.k3crossfit.com,17653,K3 CrossFit,,,K3+CrossFit,https://www.google.com/search?q=K3+CrossFit
http://www.crossfitstrongisland.com,,200,https://www.crossfitstrongisland.com/,,www.crossfitstrongisland.com,17655,CrossFit Strong Island,,,CrossFit+Strong+Island,https://www.google.com/search?q=CrossFit+Strong+Island
http://www.crossfitalbalonga.com,,200,https://www.crossfitalbalonga.com/,,www.crossfitalbalonga.com,17657,CrossFit Albalonga,,,CrossFit+Albalonga,https://www.google.com/search?q=CrossFit+Albalonga
http://www.crossfitreclaim.com,,200,https://www.crossfitreclaim.com.au/,,www.crossfitreclaim.com,17667,CrossFit Reclaim,,,CrossFit+Reclaim,https://www.google.com/search?q=CrossFit+Reclaim
http://www.crossfitcarpi.com,0,200,http://www.crossfitcarpi.com,,www.crossfitcarpi.com,17673,CrossFit Carpi,,,CrossFit+Carpi,https://www.google.com/search?q=CrossFit+Carpi
http://www.crossfitmate.com,,200,https://crossfitmate.com/admin,,www.crossfitmate.com,17675,CrossFit MATE,,,CrossFit+MATE,https://www.google.com/search?q=CrossFit+MATE
http://www.crossfit1108.com,,200,https://crossfit1108.com/,,www.crossfit1108.com,17677,CrossFit 1108,,,CrossFit+1108,https://www.google.com/search?q=CrossFit+1108
http://www.crossfithumidity.com,,200,http://www.crossithumidity.com,,www.crossfithumidity.com,17680,CrossFit Humidity,,,CrossFit+Humidity,https://www.google.com/search?q=CrossFit+Humidity
http://www.crossfitwintergarden.com,,200,https://crossfitwintergarden.com/,,www.crossfitwintergarden.com,17682,CrossFit Winter Garden,,,CrossFit+Winter+Garden,https://www.google.com/search?q=CrossFit+Winter+Garden
http://www.hypercrossfit.com,,,,DNS lookup error www.hypercrossfit.com www.hypercrossfit.com:80,www.hypercrossfit.com,17684,Hyper CrossFit,,Domain Expired,Hyper+CrossFit,https://www.google.com/search?q=Hyper+CrossFit
http://www.crossfitkumamoto.com,,200,https://www.crossfitkumamoto.com/,,www.crossfitkumamoto.com,17685,CrossFit Kumamoto,,,CrossFit+Kumamoto,https://www.google.com/search?q=CrossFit+Kumamoto
http://www.crossfitgreenbrier.com,,200,https://crossfitgreenbrier.com/,,www.crossfitgreenbrier.com,17692,CrossFit Greenbrier,,,CrossFit+Greenbrier,https://www.google.com/search?q=CrossFit+Greenbrier
http://www.crossfitfortiuseast.com,,200,https://crossfitfortiuseast.com/,,www.crossfitfortiuseast.com,17693,CrossFit Fortius East,,,CrossFit+Fortius+East,https://www.google.com/search?q=CrossFit+Fortius+East
http://www.crossfitpanthera.com,,200,https://a2o-fit.com,,www.crossfitpanthera.com,17694,CrossFit Panthera,,,CrossFit+Panthera,https://www.google.com/search?q=CrossFit+Panthera
http://www.crossfitpryorcreek.com,,,,DNS lookup error www.crossfitpryorcreek.com www.crossfitpryorcreek.com:80,www.crossfitpryorcreek.com,17709,CrossFit Pryor Creek,,,CrossFit+Pryor+Creek,https://www.google.com/search?q=CrossFit+Pryor+Creek
